cell_number,cycle,test_time,current,voltage,charge_capacity,discharge_capacity,charge_energy,discharge_energy,internal_resistance,charge_time,discharge_time,eol_cycle,state_of_health
36.0,102.0,12173.109998363856,1.0080538988113403,3.342076301574707,1.0626631640054098,1.061167063526173,4.227492986609494,3.8874222889319228,0.08506378531455994,6170.9141659395955,-2697.814655508558,530,0.9660574218230997
36.0,103.0,12139.334416615297,1.0069624185562134,3.343372106552124,1.0620228023236535,1.0607353526819114,4.224407773708087,3.8860252900988534,0.08579585701227188,6178.552988215199,-2706.8443029828304,530,0.965475274839685
36.0,104.0,12148.414180557738,1.0082358121871948,3.355358123779297,1.0608229063977106,1.058026983721236,4.220520941464578,3.8726745683010577,0.0866052508354187,6161.176714988954,-2698.2967030834666,530,0.964384460361555
36.0,105.0,12139.325981122558,1.0098731517791748,3.3153507709503174,1.060141269287156,1.0646829774794888,4.220116968241797,3.908149543814595,0.08587391674518585,6162.723494268,-2678.135827807103,530,0.9637647902610508
36.0,109.0,12138.79009564803,1.0060527324676514,3.356005907058716,1.057215942283996,1.0562764583199868,4.2085741648470645,3.866897177715657,0.0836719274520874,6125.910629243381,-2668.780545402948,530,0.9611054020763599
36.0,110.0,12140.239911202283,1.021880030632019,3.356491804122925,1.0572087757605892,1.056070027037073,4.208608832577994,3.8676280537965297,0.0866052508354187,6120.3948700899555,-2663.93599412765,530,0.9610988870550811
36.0,111.0,12137.607707650925,1.0115104913711548,3.3676679134368896,1.0564886462817729,1.0534289837448938,4.206115484285682,3.853921262423917,0.08514125645160675,6115.972877110171,-2668.1361173012633,530,0.9604442238925207
36.0,112.0,12169.134550462128,1.0206066370010376,3.336569309234619,1.0536708133730919,1.0567809153016832,4.1973542857382995,3.870989706193299,0.0844072699546814,6081.550579173784,-2622.793337948186,530,0.9578825576119017
36.0,116.0,12114.709476559568,1.0116924047470093,3.3662102222442627,1.0529503006467316,1.0512486012551712,4.193891280588176,3.8449375214257913,0.0844842791557312,6086.753779813072,-2646.0614146222683,530,0.9572275460424832
36.0,117.0,12113.409465982404,1.0076900720596313,3.3628087043762207,1.0523167897432835,1.051536694327531,4.191199216476804,3.84745528013471,0.08595212548971176,6083.488336118234,-2641.858221971768,530,0.9566516270393485
36.0,118.0,12092.298223612423,1.0095093250274658,3.3725271224975586,1.05244619134238,1.049650606170296,4.191223203619742,3.838946026494284,0.08579585701227188,6090.441706425269,-2654.9833282863765,530,0.956769264856709
36.0,119.0,12115.02873816021,1.0071443319320679,3.3752806186676025,1.0501092782466088,1.0476759529771087,4.184112536907165,3.8286931888394946,0.0866052508354187,6049.81672061569,-2620.811770881932,530,0.9546447984060079
36.0,120.0,12056.761261854961,1.0089635848999023,3.3302524089813232,1.0507321326889247,1.0563659738239934,4.183015263975335,3.8745348599467206,0.08138339221477509,6102.055267174602,-2644.686589792984,530,0.9552110297172042
36.0,121.0,12084.444196309196,1.0087816715240479,3.3255550861358643,1.0574234192581962,1.0573603920680057,4.205026344949246,3.8798884678681844,0.0835956558585167,6156.249483100123,-2695.6300944179898,530,0.961294017507451
36.0,122.0,12084.805025700305,1.0087816715240479,3.3147029876708984,1.0583907655131348,1.0591155406822423,4.2080485372792396,3.8891155520811793,0.0820472314953804,6167.95030985884,-2701.5956970850316,530,0.9621734231937589
36.0,123.0,12078.491894912266,1.0082358121871948,3.3079001903533936,1.060044478459595,1.0603844996610015,4.212415329270513,3.8958764020537444,0.0844072699546814,6190.280582414565,-2719.7960699908613,530,0.9636767985996317
36.0,124.0,12079.122121254739,1.0045974254608154,3.3032028675079346,1.061076282051875,1.061228619880147,4.215427282749431,3.900300128046112,0.0835956558585167,6202.26671046921,-2729.035016126794,530,0.9646148018653409
36.0,125.0,12073.77620886144,1.0062346458435059,3.2986676692962646,1.0617558330139474,1.061818223063355,4.217240700165618,3.9035250938984376,0.0835956558585167,6211.068719878852,-2735.9298385292523,530,0.9652325754672249
36.0,126.0,12074.086682330759,1.0095093250274658,3.2955901622772217,1.0623508845255287,1.0623559078231182,4.2188822146766825,3.9064055290990893,0.08351951837539673,6217.7385208431815,-2740.833106034293,530,0.9657735313868442
36.0,127.0,12070.191268593655,1.0064165592193604,3.2905690670013428,1.0628279749527252,1.0631509739540306,4.220046958779619,3.910473301623554,0.08425365388393402,6226.053057004599,-2746.5720500614993,530,0.9662072499570228
36.0,128.0,12072.778978498827,1.0095093250274658,3.2897591590881348,1.0634065072908214,1.063214640498309,4.221810373771461,3.9109483057977315,0.08514125645160675,6231.662907755127,-2751.971727271535,530,0.9667331884462013
36.0,129.0,12067.616040075023,1.0040515661239624,3.287167549133301,1.063452822978995,1.0634413080293044,4.22172920155802,3.9123041419906883,0.08425365388393402,6233.6635660560405,-2753.2409300168506,530,0.9667752936172681
36.0,130.0,12068.725984837802,1.0073262453079224,3.285062074661255,1.0637024363860021,1.0636721715585225,4.222341292978484,3.9135637576751208,0.08579585701227188,6236.976973641127,-2755.8038344255465,530,0.9670022148963655
36.0,131.0,12067.939347368607,1.005506992340088,3.283604145050049,1.0638738479728218,1.0638121530169116,4.222734535581765,3.9144588570045187,0.0835956558585167,6238.836971552067,-2757.2296387224264,530,0.9671580436116561
36.0,132.0,12065.020233012678,1.0129657983779907,3.281984567642212,1.0639504943975027,1.063914067879253,4.222792918023288,3.9151679583266343,0.08506378531455994,6240.962784112265,-2759.023416673157,530,0.9672277221795478
36.0,133.0,12064.902725229389,1.0082358121871948,3.280202865600586,1.0640749813905401,1.0640553169768054,4.223036880112858,3.9160200366165725,0.08425365388393402,6241.869599753615,-2759.476658805248,530,0.9673408921732182
36.0,134.0,12064.74547977338,1.0056889057159424,3.279554843902588,1.064171708685251,1.0640596111317109,4.223215771110773,3.916212543018048,0.08425365388393402,6244.120029738077,-2761.695940614072,530,0.9674288260775007
36.0,135.0,12061.132287091226,1.0122381448745728,3.278259038925171,1.0641198824855707,1.0640520603031618,4.222904230098834,3.916349107752069,0.08506378531455994,6244.511053578741,-2762.1178359848236,530,0.9673817113505186
36.0,137.0,12097.573790102557,1.0098731517791748,3.349041223526001,1.054359295950455,1.0495044669120688,4.194599899759254,3.8420755159784505,0.08514125645160675,6108.60169526626,-2673.70464659207,530,0.95850845086405
36.0,138.0,12064.209835922753,1.0176959037780762,3.347421407699585,1.0503930640914234,1.0490170150764655,4.181251240876804,3.840455440554422,0.0852188766002655,6083.506298389827,-2650.2030059263316,530,0.9549027855376576
36.0,139.0,12062.034174959466,1.0065985918045044,3.347907304763794,1.0498791126886502,1.0483337166516122,4.17906840700627,3.8372571694771693,0.08514125645160675,6079.569124798825,-2648.5000775451035,530,0.954435556989682
36.0,140.0,12042.575896826223,1.0071443319320679,3.357301712036133,1.0490714467932776,1.0461531382081901,4.176181572151819,3.826498416296232,0.08514125645160675,6074.08480772968,-2650.1412209665673,530,0.953701315266616
36.0,141.0,12072.661038900958,1.0140573978424072,3.3113014698028564,1.0483400638371805,1.0538321622079962,4.176162267007754,3.867180813089476,0.08514125645160675,6050.739753793508,-2601.7292456882756,530,0.953036421670164
36.0,142.0,12038.611504520173,1.0131477117538452,3.2994775772094727,1.0553406018665967,1.0566329926870281,4.19455347381853,3.8820463348178578,0.08374834060668945,6156.3282365358145,-2698.1434387170284,530,0.9594005471514515
36.0,143.0,12026.98676962161,1.0062346458435059,3.3210198879241943,1.0572607379663594,1.0544411805048526,4.200253022684933,3.8735550847124784,0.08514125645160675,6176.7059737579575,-2725.8963066199863,530,0.961146125423963
36.0,144.0,12061.845673591131,1.019515037536621,3.35859751701355,1.0520435218744666,1.044686364815945,4.186171479581986,3.819990006510494,0.08514125645160675,6097.273016060089,-2678.298431621239,530,0.9564032017040605
36.0,145.0,12101.721404674548,1.0093274116516113,3.359407424926758,1.045365261806978,1.053231303846454,4.170458863986993,3.853530544845944,0.08668404817581177,6027.554095337979,-2580.2669487732846,530,0.9503320561881617
36.0,146.0,12181.543171519335,1.0106008052825928,3.330576181411743,1.0544153140896888,1.054861962755572,4.199406764079803,3.8613040345812766,0.08506378531455994,6079.473629232199,-2626.872983295611,530,0.9585593764451715
36.0,147.0,12105.84215662779,1.0093274116516113,3.3010971546173096,1.058174994851817,1.060497951843654,4.2076389422833795,3.893923111179996,0.08579585701227188,6158.9186178059845,-2687.9071628125585,530,0.9619772680471064
36.0,148.0,12108.386072313493,1.0053250789642334,3.2923507690429688,1.0615013573921561,1.0612436798051772,4.217663388799004,3.899024923278283,0.08506378531455994,6191.344362814101,-2717.909580537958,530,0.9650012339928691
36.0,149.0,12148.99290767283,1.0167862176895142,3.357787609100342,1.0594121808707326,1.048652003737649,4.211060508857962,3.834325622521291,0.0852966234087944,6131.246178114216,-2698.9432268512555,530,0.9631019826097569
36.0,150.0,12104.062950451516,1.0069624185562134,3.34968900680542,1.0494877507057003,1.048641557619404,4.180348809712509,3.8349166327000006,0.0844072699546814,6055.848824489977,-2623.5621622118288,530,0.9540797733688184
36.0,151.0,12057.79527340272,1.0122381448745728,3.342886209487915,1.0479671246071325,1.0490188260378863,4.173302034462985,3.8388820617585075,0.08595212548971176,6062.036548882017,-2628.515094001565,530,0.952697386006484
36.0,152.0,12044.017755481953,1.0049612522125244,3.348879098892212,1.047380442755875,1.0478188139027687,4.17052061958794,3.83234781841141,0.0844072699546814,6055.162532659986,-2625.5942476497107,530,0.9521640388689773
36.0,153.0,12053.35606551313,1.0133297443389893,3.341104507446289,1.0443435270802244,1.0474502585391665,4.160266500814643,3.8294870491320374,0.0844072699546814,6019.817639047854,-2591.468226871691,530,0.9494032064365675
36.0,154.0,12003.614244470082,1.0091454982757568,3.3004493713378906,1.0469165965486038,1.0554698779136888,4.165626746388099,3.874181824465417,0.0836719274520874,6084.729767156094,-2630.2034827947455,530,0.9517423604987306
36.0,155.0,12019.10324055038,1.0156947374343872,3.2942943572998047,1.0529584698318253,1.0567651774404219,4.185115451315141,3.881631480132995,0.0836719274520874,6137.343646769051,-2678.581232380442,530,0.9572349725743865
36.0,156.0,12047.739547569916,1.0180597305297852,3.344505786895752,1.0515302659933479,1.0472313185488904,4.178886667212687,3.832046211576575,0.0844072699546814,6099.327746994613,-2671.6780464613594,530,0.955936605448498
36.0,157.0,12028.829851453658,1.005143165588379,3.348717212677002,1.043887869536686,1.0453377491791098,4.158021619280937,3.8229079036512275,0.0844072699546814,6025.4741695632565,-2604.0152459416013,530,0.9489889723060781
36.0,158.0,12020.98880155597,1.0064165592193604,3.34515380859375,1.0427891924830366,1.0452136097270248,4.153165546791691,3.8224881124294043,0.08587391674518585,6022.92812584644,-2601.89103959576,530,0.9479901749845786
36.0,159.0,12011.92124772747,1.0109646320343018,3.344505786895752,1.0427866637970045,1.0449208676642083,4.1532960655430315,3.821529595643163,0.0852188766002655,6021.724903172535,-2601.6253092770035,530,0.9479878761790949
36.0,160.0,12018.188213338814,1.0104188919067383,3.357625722885132,1.0418812071620458,1.0419651928292826,4.149728365114207,3.806779269160586,0.08749417960643768,6008.0529402096,-2597.813219288917,530,0.9471647337836779
36.0,161.0,11969.391897768364,1.0093274116516113,3.3033647537231445,1.0410882285663305,1.0514368921310684,4.147188315169444,3.857693865193994,0.0852188766002655,6037.086889754426,-2595.9513740868556,530,0.9464438441512095
36.0,162.0,11989.110026302544,1.0100550651550293,3.2949423789978027,1.04909757503939,1.0534214857052362,4.170981052277924,3.868271972824644,0.0836719274520874,6110.421983475676,-2662.815668171706,530,0.9537250682176273
36.0,163.0,11948.9011310575,1.0049612522125244,3.341590404510498,1.0489124305109883,1.0452466539564718,4.1682737715137534,3.8253518458895,0.08741464465856552,6126.06491241792,-2705.151808390945,530,0.9535567550099893
36.0,164.0,12024.659627521905,1.0056889057159424,3.352604389190674,1.0411573682330406,1.0415770641905446,4.1473181502253595,3.806775974100077,0.0852966234087944,5999.162881806124,-2590.2352565129877,530,0.9465066983936732
36.0,165.0,11996.53333822271,1.0118743181228638,3.343696117401123,1.0393854941199514,1.0427865924069941,4.140998037173361,3.814442507826314,0.08668404817581177,5994.506156658737,-2581.421705553864,530,0.9448959037454103
36.0,166.0,11994.591308924631,1.021880030632019,3.346287488937378,1.0402217407952676,1.041855711726246,4.143488133114602,3.8095944079117885,0.08741464465856552,6001.178257879862,-2591.0627116733694,530,0.9456561279956978
36.0,167.0,11976.323250261834,1.0067805051803589,3.355520009994507,1.038630003486471,1.0394275090000207,4.137325169027747,3.7966981946416922,0.0852188766002655,6000.162375110179,-2598.000612806968,530,0.94420909407861
36.0,168.0,11965.732730508258,1.0133297443389893,3.3074142932891846,1.0382822496470965,1.0478418207788778,4.1379309192868305,3.8425220683450902,0.08514125645160675,6000.709590258376,-2571.0592105821843,530,0.943892954224633
36.0,172.0,11971.707105729321,1.0089635848999023,3.2899210453033447,1.0485360978033782,1.0516373787218924,4.167270412939303,3.862965774213876,0.0836719274520874,6111.720682493224,-2669.676293167175,530,0.9532146343667074
36.0,173.0,11969.997671901598,1.0122381448745728,3.286519765853882,1.048929852719116,1.0522154607476324,4.168322780082178,3.866162695729926,0.08579585701227188,6117.299777778378,-2673.3794005529185,530,0.9535725933810144
36.0,174.0,11966.568575593294,1.005143165588379,3.28295636177063,1.0494234630015136,1.0527285565878195,4.169513583831005,3.8690209617408016,0.08498646318912506,6124.364405556177,-2678.7869835470083,530,0.9540213300013759
36.0,175.0,11965.487546162098,1.00477933883667,3.280850648880005,1.0498788968242252,1.0530869423132856,4.170718773796779,3.8710450170732713,0.08433038741350174,6129.177449890303,-2682.4274024977735,530,0.9544353607492956
36.0,176.0,11964.122663890827,1.0065985918045044,3.280202865600586,1.0502052166012703,1.0531078149290352,4.171493961973795,3.871355966714347,0.08587391674518585,6135.085394950087,-2688.2729416528177,530,0.9547320150920638
36.0,177.0,11962.26868866483,1.001868486404419,3.279231071472168,1.0501670197030393,1.0530593640085115,4.171334765952167,3.8713524702359337,0.08506378531455994,6134.413206163462,-2687.7570040932947,530,0.9546972906391266
36.0,178.0,11955.598917098483,1.0115104913711548,3.278097152709961,1.0501113336037236,1.0529922683954496,4.1709585592917335,3.8713479430450803,0.08579585701227188,6135.1166702279925,-2688.6945050599384,530,0.9546466669124759
36.0,179.0,11959.267047037254,1.0022324323654175,3.276963233947754,1.0501937664888388,1.0530330539735786,4.1711608165677205,3.871591019271193,0.0835956558585167,6136.13239824138,-2689.5693130252052,530,0.9547216058989443
36.0,180.0,11957.662803244137,1.000413179397583,3.275667667388916,1.0502021911232262,1.0531544855084576,4.171009641248844,3.8723726515706005,0.08425365388393402,6137.211200613068,-2690.2883170248037,530,0.9547292646574783
36.0,181.0,11954.030099418014,1.0002312660217285,3.273561954498291,1.050266635862151,1.0533053507959735,4.1710168722274545,3.873320609453401,0.08433038741350174,6139.618220991244,-2692.2101509178688,530,0.9547878507837736
36.0,182.0,11953.491879870358,1.0036877393722534,3.272266149520874,1.0504683681379845,1.0534161520502252,4.171560671775211,3.874176696942783,0.08433038741350174,6142.2908711321725,-2694.5235597221526,530,0.954971243761804
36.0,183.0,11946.169925375434,1.0002312660217285,3.265463352203369,1.0508402219328943,1.0544950821213988,4.172596387241384,3.880101213329283,0.08514125645160675,6150.651285277096,-2699.3357784955524,530,0.9553092926662674
36.0,184.0,11947.503937528527,1.0098731517791748,3.26530122756958,1.0517648574354013,1.0546618316702379,4.174978650399254,3.881131018518005,0.0844072699546814,6160.528506089817,-2708.68122259679,530,0.9561498703958192
36.0,186.0,11971.53014176956,1.0180597305297852,3.3244214057922363,1.040596979736847,1.041785044653011,4.142283037521025,3.8142606192935204,0.0852188766002655,6015.977236938357,-2606.157856086153,530,0.9459972543062245
36.0,187.0,11958.208768055716,1.0078719854354858,3.3247451782226562,1.0392409991142415,1.0413016888417488,4.136910088288033,3.8120346741767435,0.08595212548971176,6009.49259779141,-2601.2669278869175,530,0.9447645446493104
36.0,188.0,11953.686457401433,1.0067805051803589,3.3253931999206543,1.0381105099423351,1.040365217400101,4.13339408982668,3.8074756722175493,0.08603048324584961,5996.290021214108,-2591.111327335542,530,0.9437368272203046
36.0,189.0,11958.760020789923,1.005506992340088,3.338188886642456,1.0368706813456328,1.0373531058885277,4.128988721313846,3.7920465163609265,0.08676299452781677,5979.569841312738,-2584.2514920663502,530,0.9426097103142115
36.0,190.0,11924.483056440251,1.0124200582504272,3.2921886444091797,1.0365613256915296,1.0459015260409998,4.128908797160506,3.8381574078209155,0.0835956558585167,6006.149398401394,-2582.934668642496,530,0.9423284779013904
36.0,191.0,11931.461999724968,1.0013227462768555,3.285385847091675,1.0434378215996105,1.04753267905528,4.148365541469502,3.8471012207019726,0.08595212548971176,6073.2045854093485,-2644.6600373239353,530,0.9485798378178276
36.0,192.0,11862.66318199248,1.0036877393722534,3.3273367881774902,1.0437585976830732,1.0406451466807098,4.147957045440478,3.8104652772541385,0.08595212548971176,6087.550917210652,-2681.4811399057644,530,0.9488714524391574
36.0,193.0,11976.424067877466,1.0029600858688354,3.33624529838562,1.035713478757046,1.0364823844320838,4.126075701219122,3.7891214691254618,0.08587391674518585,5958.193847869489,-2565.906876799396,530,0.9415577079609507
36.0,194.0,11955.963819152792,1.0164223909378052,3.329604387283325,1.0341781435395276,1.0371449451072507,4.120589843186906,3.793249841239856,0.08595212548971176,5956.443295010237,-2562.171542926382,530,0.9401619486722977
36.0,195.0,12011.659924413718,1.0053250789642334,3.34968900680542,1.033757651088889,1.04051417709853,4.127014199850777,3.801457693343327,0.0844842791557312,5934.772959408678,-2529.142366620911,530,0.9397796828080809
36.0,196.0,11998.66574670919,1.0082358121871948,3.3007733821868896,1.0403445016188089,1.0482676778675941,4.1455263885999845,3.843950432697272,0.0844072699546814,6009.976229841412,-2579.012590607323,530,0.9457677287443716
36.0,197.0,11990.428515239928,1.0036877393722534,3.2889492511749268,1.0462247499907003,1.049925825669321,4.160744638286175,3.8538183569776097,0.0835956558585167,6075.515546649136,-2639.1593684531776,530,0.9511134090824547
36.0,198.0,11940.815000576666,1.0126019716262817,3.3253931999206543,1.0470082671143537,1.044127089669404,4.161935500763567,3.824029063756301,0.08676299452781677,6092.002669915289,-2674.5414146388484,530,0.9518256973766851
36.0,199.0,12013.248893369302,1.0033239126205444,3.332520008087158,1.0390320018589634,1.0394070290820832,4.138585469367296,3.800202073931855,0.08595212548971176,5980.632532969606,-2578.563905374956,530,0.9445745471445121
36.0,200.0,11979.426531245583,1.0053250789642334,3.3198859691619873,1.0370637761250396,1.0408392654396526,4.131418567662042,3.8088164144589953,0.08668404817581177,5977.397398631584,-2570.6717468130055,530,0.9427852510227632
36.0,204.0,11942.42662800847,1.0082358121871948,3.285871744155884,1.0415006230350112,1.0459088946485746,4.142810296874281,3.838912950352352,0.0844072699546814,6046.485143647026,-2623.22204850068,530,0.9468187482136465
36.0,205.0,11938.3573654793,1.005143165588379,3.279554843902588,1.043970630870664,1.0470668123138296,4.150109271712324,3.8455458884489886,0.08668404817581177,6074.238060416964,-2647.2075244537327,530,0.9490642098824217
36.0,206.0,11986.388725255718,1.0062346458435059,3.3276607990264893,1.0424576510732333,1.0374245470039227,4.14609091786415,3.7943835368319085,0.08668404817581177,6022.107313066462,-2626.506635560302,530,0.9476887737029392
36.0,207.0,11950.340140867804,1.002778172492981,3.3215057849884033,1.0353255387725593,1.037532654475756,4.124259545712178,3.7958791821478,0.08595212548971176,5969.538862937486,-2573.5787780151218,530,0.9412050352477811
36.0,208.0,11931.897129108635,1.0069624185562134,3.3228015899658203,1.0356384421554914,1.036988225275861,4.124392885470478,3.7938093355585423,0.08668404817581177,5979.149238523469,-2584.9546686883805,530,0.9414894928686285
36.0,209.0,11931.442853772198,1.0087816715240479,3.3221535682678223,1.0347838817654242,1.0367839831491654,4.1214975894842425,3.792860996573026,0.0852188766002655,5969.147774981782,-2575.6559796800484,530,0.9407126197867492
36.0,210.0,11925.93040185931,1.0064165592193604,3.3153507709503174,1.033732214779933,1.0369743067597845,4.117109903631288,3.793068544410417,0.08668404817581177,5962.117842453663,-2567.985554192966,530,0.9397565588908482
36.0,211.0,11885.45937884826,1.0082358121871948,3.281012773513794,1.036696851939272,1.0445002077527796,4.124711076954924,3.835321530021197,0.08514125645160675,6023.859253995551,-2605.111246402366,530,0.9424516835811564
36.0,212.0,11898.542467613559,1.0020503997802734,3.276153564453125,1.0423331193500864,1.045723554474833,4.142489283824318,3.841829857152547,0.08725599199533463,6074.22424551785,-2651.489891169882,530,0.947575563045533
36.0,213.0,11932.706156717613,1.0036877393722534,3.3181042671203613,1.0407821932681678,1.037268650809441,4.136200017280828,3.796915843651277,0.08603048324584961,6033.849189356123,-2638.716164533007,530,0.9461656302437889
36.0,214.0,11932.933731750614,1.0071443319320679,3.3140549659729004,1.034410049578792,1.0368030558665566,4.119935247786572,3.7949450252033046,0.08587391674518585,5964.930640826139,-2571.282157862896,530,0.9403727723443563
36.0,215.0,11904.987788038037,1.00314199924469,3.3116254806518555,1.0347450001867138,1.0373357849741218,4.119582970443005,3.7980827661994,0.08603048324584961,5983.463619467055,-2588.1891347532883,530,0.9406772728970124
36.0,216.0,11870.465287953877,1.002778172492981,3.273237943649292,1.03645004517562,1.0449529538670461,4.123981850372019,3.839198212516081,0.0844072699546814,6028.751292115318,-2608.6571500534023,530,0.9422273137960181
36.0,217.0,11883.58187561456,1.003505825996399,3.270646333694458,1.0423621566573864,1.0460539432765117,4.141139449529263,3.845302028187291,0.08514125645160675,6083.01034818682,-2659.336005939441,530,0.9476019605976239
36.0,218.0,11890.655514530546,1.000777006149292,3.269350528717041,1.0428039182560163,1.0460337083568376,4.142714110948319,3.8452350900656,0.08587391674518585,6083.198624774148,-2659.58681975431,530,0.9480035620509238
36.0,219.0,11889.778202618996,0.9998673796653748,3.268540859222412,1.0430145368592996,1.0461964223471156,4.143368732045516,3.845819370324719,0.0844842791557312,6086.277851918828,-2662.1495983138675,530,0.948195033508454
36.0,220.0,11887.680451927474,0.9982300400733948,3.267082929611206,1.0429558981130604,1.046343467979863,4.142859926338858,3.8468100146464224,0.08595212548971176,6086.357172294689,-2661.744289129789,530,0.9481417255573276
36.0,221.0,11883.957772537367,1.004233479499817,3.265949249267578,1.043095708762415,1.046448432092216,4.143133757542657,3.847509128204038,0.08595212548971176,6089.482461076303,-2664.5251157107555,530,0.94826882614765
36.0,222.0,11888.955238909344,0.9980481266975403,3.264167547225952,1.0433432161217162,1.046667215391306,4.143833700190925,3.848774268232006,0.08587391674518585,6091.171032595595,-2665.494447627347,530,0.9484938328379238
36.0,223.0,11888.544072741875,1.005143165588379,3.259470224380493,1.043746159394825,1.0475678930506689,4.145112258010357,3.8535950158433536,0.08514125645160675,6094.890932518093,-2666.2755128613344,530,0.9488601449043862
36.0,224.0,11884.237814760942,1.0009589195251465,3.2606041431427,1.0442560970977546,1.0474102983559206,4.14620284011248,3.85262836110644,0.08587391674518585,6103.221444893599,-2675.136852889327,530,0.9493237246343222
36.0,228.0,11880.326306336327,0.9975023865699768,3.2583365440368652,1.044087183996723,1.0471817914979553,4.145544220303975,3.8523516633758135,0.08587391674518585,6103.863114830481,-2676.5436238460625,530,0.949170167269748
36.0,229.0,11880.36098153796,0.9995035529136658,3.258174419403076,1.0440944896604734,1.0472215270527485,4.145430309726976,3.852434238047948,0.08595212548971176,6105.644864887739,-2678.1843855948114,530,0.9491768087822484
36.0,230.0,11875.637750928232,0.9995035529136658,3.257688522338867,1.043967719358882,1.0471114179089795,4.1447779313550654,3.852174003697911,0.08514125645160675,6105.457695027973,-2678.3720456281253,530,0.9490615630535291
36.0,231.0,11870.325841390935,0.9978662133216858,3.2565548419952393,1.043892689611262,1.047187873863308,4.1443082147753785,3.852867981100758,0.08514125645160675,6107.19297542481,-2679.872496765002,530,0.9489933541920562
36.0,232.0,11872.851260208641,0.9976842999458313,3.2560689449310303,1.0439004206797762,1.047198894758381,4.144277241614105,3.8529477143609654,0.08514125645160675,6106.692834395858,-2679.559798126092,530,0.94900038243616
36.0,233.0,11870.700756323116,1.0009589195251465,3.255906820297241,1.043783986740202,1.0470914728455227,4.143749427654427,3.8525818899463786,0.08514125645160675,6106.880540474107,-2680.0913315703433,530,0.9488945334001835
36.0,234.0,11867.281525949249,0.9978662133216858,3.2557449340820312,1.0436594132254342,1.0469910939774607,4.143171608473608,3.8521913740164564,0.08579585701227188,6106.255884817487,-2679.7787189260885,530,0.9487812847503947
36.0,235.0,11884.56499201717,0.9949554204940796,3.2989916801452637,1.041257595940806,1.038170717604018,4.133862884834315,3.8059429167983865,0.0883043110370636,6066.580659290691,-2668.8979248851942,530,0.9465978144916417
36.0,236.0,11913.708430552098,0.9980481266975403,3.2959141731262207,1.034483037376006,1.0373844863477473,4.117023722994588,3.8020450890048494,0.08757387101650238,5979.497081227371,-2584.3618801620196,530,0.9404391248872782
36.0,237.0,11900.180229683989,1.0005950927734375,3.2993154525756836,1.0342659598113926,1.036431054459726,4.11535050476698,3.7976673747137397,0.08676299452781677,5981.716922101708,-2589.6907677452573,530,0.9402417816467205
36.0,238.0,11897.560990123486,1.0098731517791748,3.3111395835876465,1.032995313967767,1.0337420398281338,4.111604033262552,3.783766097974933,0.08603048324584961,5966.263559400966,-2582.80173627285,530,0.9390866490616063
36.0,239.0,11888.88693802309,1.00477933883667,3.3187522888183594,1.0302703053463063,1.0314577015923447,4.102650090436896,3.7719005540105,0.0883043110370636,5939.417340207673,-2563.4250023439286,530,0.936609368496642
36.0,240.0,11852.232704066904,0.9982300400733948,3.278259038925171,1.0307996315655217,1.0392486333512707,4.10535701802911,3.813956317056636,0.08668404817581177,5969.592042426672,-2568.1859857660074,530,0.9370905741504741
36.0,241.0,11865.619977303315,1.005143165588379,3.270970344543457,1.0369478556687142,1.041181330818631,4.122407319525678,3.8241151682022974,0.08684208989143372,6028.321643912304,-2620.616222858983,530,0.9426798687897401
36.0,242.0,11812.122532261186,1.0005950927734375,3.3027169704437256,1.0376341851091908,1.0359152814931605,4.123543217046972,3.795823955198813,0.0883043110370636,6046.356440418969,-2655.783143277644,530,0.9433038046447189
36.0,243.0,11898.939558229875,0.9949554204940796,3.3156747817993164,1.0308864706724137,1.0312576538143432,4.10521059295894,3.7713953227817285,0.08757387101650238,5937.011773728654,-2561.863024998169,530,0.9371695187931033
36.0,244.0,11907.31598500372,0.9933181405067444,3.3077380657196045,1.0292474014074884,1.031572290438433,4.1002096029120025,3.774875954382935,0.0891956090927124,5925.869975105166,-2549.6733342246607,530,0.9356794558249893
36.0,247.0,12075.97565869178,0.9913169741630554,3.269836664199829,1.053285911982203,1.053993690741445,4.18711275671831,3.8683421644670606,0.08618761599063873,6116.314673571724,-2666.753509078431,530,0.957532647256548
36.0,248.0,12066.17167434423,0.9958650469779968,3.2989916801452637,1.0542406322531765,1.0496997270355246,4.189494859112086,3.8479862811030117,0.08838474005460739,6124.630115744686,-2689.102055799284,530,0.9584005747756149
36.0,249.0,12112.249850237553,0.9925904273986816,3.3206958770751953,1.0470690290824196,1.0419989706306474,4.169304054622707,3.8059970163964003,0.0883043110370636,6019.070938774094,-2608.689787326057,530,0.9518809355294723
36.0,250.0,12080.57927892619,0.9993215799331665,3.3194000720977783,1.0430166732972088,1.0416292200600807,4.155624770902893,3.8056988981507764,0.08765369653701782,5989.616252991891,-2580.4374709077656,530,0.9481969757247352
36.0,251.0,12082.25166398754,0.9942277669906616,3.3148648738861084,1.04202104660372,1.0408797675254249,4.152075855077065,3.8014481381445044,0.08838474005460739,5979.476186631245,-2572.7352063103667,530,0.9472918605488364
36.0,252.0,12005.715515705633,0.9869508147239685,3.3124353885650635,1.033167417677205,1.0307836179360939,4.117636886946184,3.756356958718109,0.0891956090927124,5918.161852598581,-2544.480265225387,530,0.9392431069792772
